"ReviewID","Sentiment","KeyPhrases"
"AO5LW62J418SU","POSITIVE","my samsung galaxy note ii cell phone"
"AO5LW62J418SU","POSITIVE","both devices"
"AO5LW62J418SU","POSITIVE","no problem"
"AO5LW62J418SU","POSITIVE","the new 64gb cards"
"AO5LW62J418SU","POSITIVE","a large amount"
"AO5LW62J418SU","POSITIVE","storage"
"AO5LW62J418SU","POSITIVE","both devices"
"AO5LW62J418SU","POSITIVE","the easy to open packaging"
"AO5LW62J418SU","POSITIVE","a real treat"
"AO5LW62J418SU","POSITIVE","the adapters"
"AO5LW62J418SU","POSITIVE","my phone and tablet"
"AO5LW62J418SU","POSITIVE","my laptop"
"AO5LW62J418SU","POSITIVE","usb"
"AO5LW62J418SU","POSITIVE","music"
"AO5LW62J418SU","POSITIVE","photos and music"
"A1KP58NXOH69XT","POSITIVE","my surface pro."
"A1KP58NXOH69XT","POSITIVE","works"
"A1KP58NXOH69XT","POSITIVE","the box and transfer speeds"
"A2OBSXOTTH3XPD","POSITIVE","the surface 2 tablet.i"
"A2OBSXOTTH3XPD","POSITIVE","the surface 2 tablet"
"A2OBSXOTTH3XPD","POSITIVE","the memory card :)"
"A2OBSXOTTH3XPD","POSITIVE","any issues"
"A1U0P86EWJYCMS","POSITIVE","my phone"
"A1U0P86EWJYCMS","POSITIVE","very high definition photos"
"A1U0P86EWJYCMS","POSITIVE","a big size file"
"A1U0P86EWJYCMS","POSITIVE","the files"
"A1U0P86EWJYCMS","POSITIVE","the computer"
"A1U0P86EWJYCMS","POSITIVE","plenty"
"A1U0P86EWJYCMS","POSITIVE","space"
"AP8TRLDSLWVUT","POSITIVE","works"
"AP8TRLDSLWVUT","POSITIVE","my video camera"
"AP8TRLDSLWVUT","POSITIVE","the car"
"AP8TRLDSLWVUT","POSITIVE","15 bucks"
"AP8TRLDSLWVUT","POSITIVE","best buy"
"A21EURX5TNA5FA","POSITIVE","installation"
"A21EURX5TNA5FA","POSITIVE","my surface"
"A21EURX5TNA5FA","POSITIVE","a lot"
"A21EURX5TNA5FA","POSITIVE","more storage"
"A21EURX5TNA5FA","POSITIVE","my tablet"
"A21EURX5TNA5FA","POSITIVE","the sd adapter"
"A21EURX5TNA5FA","POSITIVE","a mini usb drive"
"A21EURX5TNA5FA","POSITIVE","my larger pc"
"A3O031YJYL0J9G","MIXED","this memory card"
"A3O031YJYL0J9G","MIXED","my galaxy s3"
"A3O031YJYL0J9G","MIXED","some issues"
"A3O031YJYL0J9G","MIXED","the phone"
"A3O031YJYL0J9G","MIXED","fault"
"A3O031YJYL0J9G","MIXED","a dream"
"A3O031YJYL0J9G","MIXED","zero issues"
"A375ZM4U047O79","MIXED","retail packaging"
"A375ZM4U047O79","MIXED","a orange envelope"
"A375ZM4U047O79","MIXED","english version"
"A375ZM4U047O79","MIXED","asian"
"A375ZM4U047O79","MIXED","the picture"
"A375ZM4U047O79","MIXED","a 32 and 16"
"A375ZM4U047O79","MIXED","both retail packaging"
"A375ZM4U047O79","MIXED","my htc one sv"
"A375ZM4U047O79","MIXED","lg optimus"
"A375ZM4U047O79","MIXED","both cards"
"A375ZM4U047O79","MIXED","working order"
"A375ZM4U047O79","MIXED","best price"
"A2COG0JN3ACP8","POSITIVE","great price"
"A2COG0JN3ACP8","POSITIVE","gigs"
"A2COG0JN3ACP8","POSITIVE","real money"
"A2COG0JN3ACP8","POSITIVE","my tablets memory"
"A2COG0JN3ACP8","POSITIVE","10 fold"
"A1ZUPNL1XGZPHS","POSITIVE","size"
"A1ZUPNL1XGZPHS","POSITIVE","movies"
"A1ZUPNL1XGZPHS","POSITIVE","the range"
"A1ZUPNL1XGZPHS","POSITIVE","900mb to 3.5 gb"
"A1ZUPNL1XGZPHS","POSITIVE","no issues"
"A1ZUPNL1XGZPHS","POSITIVE","lossless music"
"A1ZUPNL1XGZPHS","POSITIVE","no issues"
